,id,price
107,107,585.793267734226
108,108,1014.8194535699081
109,109,641.4600100238245
110,110,300.0
111,111,1388.198708034597
112,112,1057.0960044323842
113,113,2004.4360312166323
114,114,1029.2286715112773
115,115,5359.687432850571
116,116,5607.927423827505
117,117,15782.631274544456
118,118,431.8408494843279
119,119,14260.887566815625
120,120,1005.1347333618032
121,121,2191.800120212928
122,122,1553.0678666948925
123,123,611.1262372537722
124,124,300.0
125,125,720.2054831746277
126,126,369.11736270715846
127,127,9208.863293989685
128,128,5629.0884213790505
129,129,5577.914860434212
130,130,6869.933763196297
131,131,2342.491183953631
132,132,6435.50655756763
133,133,1815.8298806571133
134,134,3543.098280677333
135,135,1463.7952718870163
136,136,343.0231170480479
137,137,6541.193597196549
138,138,300.0
139,139,4207.432302805727
140,140,898.4465657262394
141,141,743.1317318297779
142,142,4025.7886173328584
143,143,4286.949937893168
144,144,524.5789591520629
145,145,7356.158003436223
146,146,15997.660566788676
147,147,5730.922146506147
148,148,2523.7931469351397
149,149,695.9794883115314
150,150,475.7211646415426
151,151,2254.597831866853
152,152,11277.647157888403
153,153,2908.5274146409183
154,154,300.0
155,155,13432.502342839725
156,156,3316.5625121860016
157,157,3648.055366400839
158,158,3954.0395355736036
159,159,1227.9063421585165
160,160,9152.587681067438
161,161,8618.820850881135
162,162,355.1177642033831
163,163,1005.5496465495407
164,164,5951.1710100196815
165,165,7375.550777015189
166,166,3781.8213139441227
167,167,5271.6187359674195
168,168,4086.464818029321
169,169,11931.468343286799
170,170,855.7839698677526
171,171,1850.234389326689
172,172,5700.10356502158
173,173,2678.631623983458
174,174,6109.69646834
175,175,2465.321800993708
176,176,4564.119846866076
177,177,4216.904600220383
178,178,3500.6301115204787
179,179,3496.44186027024
180,180,3590.2733108858683
181,181,1368.5889416560376
182,182,1754.308046531536
183,183,2000.5490219576966
184,184,711.0225026569628
185,185,4315.0948074077605
186,186,1171.220249314762
187,187,1113.1081180540828
188,188,658.6180613887041
189,189,2432.495288784098
190,190,3039.6543925402652
191,191,728.8811824857053
192,192,833.173857263228
193,193,5987.151277816778
194,194,4317.175754400169
195,195,2401.012918968102
196,196,674.1495706927067
197,197,11029.667314731161
198,198,300.0
199,199,8350.03660983745
200,200,8909.925897964955
201,201,6611.154792080307
202,202,300.0
203,203,300.0
204,204,6123.817416680166
205,205,2938.1020898578695
206,206,619.2963600402522
207,207,3848.505627791587
208,208,1580.2913543553
209,209,9503.958177558763
210,210,3184.403748876884
211,211,7399.593289480943
212,212,10376.95250890696
213,213,300.0
214,214,855.2416153588542
215,215,1614.523615517464
216,216,3250.295131102229
217,217,2896.035244638821
218,218,589.8621239431864
219,219,300.0
220,220,300.0
221,221,2948.8156711883403
222,222,8169.769887873141
223,223,1712.5419683171808
224,224,1926.3464956782204
225,225,4434.46471962509
226,226,4539.230419654081
227,227,1912.5931277209502
228,228,7792.016278000712
229,229,2736.7498438704724
230,230,5548.444761467166
231,231,1383.5701445740697
232,232,1490.2566308192013
233,233,1918.7956742259598
234,234,1051.8995073603614
235,235,9162.319634518932
236,236,2186.2388213148815
237,237,913.489817905137
238,238,4985.920867726804
239,239,7149.091612395039
240,240,7314.333896539883
241,241,878.1045137501592
242,242,14102.68608100622
243,243,4647.959768512414
244,244,300.0
245,245,1220.6995086657466
246,246,3212.293003551787
247,247,7050.736513134178
248,248,8641.833139724187
249,249,6522.2415263164075
250,250,5860.36202281763
251,251,2536.7413085047046
252,252,3460.931629556287
253,253,5909.344501770867
254,254,5643.161060524968
255,255,2072.2976515121372
256,256,721.9613271036969
257,257,1694.9401261855605
258,258,767.1224401194363
259,259,11115.992321542612
260,260,6593.237106597582
261,261,5201.7233583227
262,262,2363.228617842914
263,263,4699.129446284013
264,264,877.8916988703418
265,265,3101.918176586585
266,266,12450.238630485492
267,267,2302.3128590104634
268,268,1198.2470755923905
269,269,7089.389663546413
270,270,6664.450110375034
271,271,900.0485463059763
272,272,5403.365015918665
273,273,5633.602478153116
274,274,300.0
275,275,1426.6230674411802
276,276,6111.445053584235
277,277,300.0
278,278,7800.487244764048
279,279,9270.134333788365
280,280,1816.9598229692083
281,281,3505.4968026855386
282,282,4087.7912986532438
283,283,9253.674231127177
284,284,8104.094085402274
285,285,10964.324655918932
286,286,5995.011395975751
287,287,12827.419273550438
288,288,2312.072123476056
289,289,6716.922956637862
290,290,300.0
291,291,9453.787650640805
292,292,16062.806021051245
293,293,1038.3892708015846
294,294,6902.333782672991
295,295,2379.5515469624843
296,296,1908.3982214998869
297,297,1137.9560130752743
298,298,300.0
299,299,6512.936800582143
300,300,1292.3137674946315
301,301,1592.0553502631574
302,302,4584.664539936224
303,303,6005.0299976962315
304,304,5914.428955831672
305,305,9880.357070800492
306,306,1574.722704197465
307,307,1852.817442957596
308,308,2261.0498093005294
309,309,2026.7262832123624
310,310,2396.35710682312
311,311,300.0
312,312,8746.601567787573
313,313,5501.089773332898
314,314,2170.4564746977876
315,315,11050.496971198261
316,316,300.0
317,317,300.0
318,318,990.4841676665369
319,319,8082.631759343674
320,320,5402.174151558011
321,321,300.0
322,322,300.0
323,323,813.8589557898076
324,324,483.69683751799994
325,325,6375.731960952459
326,326,2187.6715126372515
327,327,2364.212883185623
328,328,6541.330041357905
329,329,300.0
330,330,15189.503251769856
331,331,2710.1636519471526
332,332,936.3224262235422
333,333,9168.462722512342
334,334,4164.892099330457
335,335,2368.7678125091206
336,336,14139.092953304526
337,337,1430.5613322962063
338,338,1538.4234782790859
339,339,6676.197960777499
340,340,623.1640439579087
341,341,1782.4043382231162
342,342,938.1169796217469
343,343,4845.7071995522
344,344,4873.996700531214
345,345,2179.0914618402567
346,346,300.0
347,347,3489.1648891589684
348,348,5022.451315964034
349,349,750.6361957020986
350,350,4019.613387940621
351,351,300.0
352,352,998.3568741924441
353,353,2750.864467141464
354,354,356.25729853205166
355,355,1620.8147586405357
356,356,740.2346210395326
357,357,10312.899246487164
358,358,1440.4653356039528
359,359,652.8508990170444
360,360,1040.6610087405538
361,361,6974.506807167091
362,362,300.0
363,363,10665.09274163742
364,364,4129.038128510343
365,365,991.4187258150118
366,366,300.0
367,367,5124.231534564902
368,368,2261.231523755804
369,369,631.6396771119121
370,370,479.97127166918244
371,371,1474.2943645702117
372,372,8165.066899543946
373,373,1010.8319617845987
374,374,432.22431834504414
375,375,986.0076259668085
376,376,816.0857470225665
377,377,4386.980821321949
378,378,3574.4423238144846
379,379,551.7735531963963
380,380,4978.637859330034
381,381,779.7934836352479
382,382,521.615903734009
383,383,8981.40041545616
384,384,447.1173952608874
385,385,300.0
386,386,14353.86322269329
387,387,8766.026456601583
388,388,687.3844831890387
389,389,818.5198080152427
390,390,3136.4401515674
391,391,736.2139904318774
392,392,7343.614354807825
393,393,300.0
394,394,2747.855109149051
395,395,5669.814558947721
396,396,732.4355590254108
397,397,2679.1301542251003
398,398,1285.118263647841
399,399,2204.682557930562
400,400,5500.028894277391
401,401,300.0
402,402,2552.6406504338056
403,403,7299.498296508618
404,404,1010.5851847362965
405,405,1667.7773887566423
406,406,614.3565458872481
407,407,16022.255241268207
408,408,2699.9194501843413
409,409,7037.095813996926
410,410,1375.501565283374
411,411,300.0
412,412,5081.820596498449
413,413,1519.0617540737146
414,414,8033.443896071945
415,415,441.1999343343746
416,416,1445.4139226534928
417,417,7930.0229311249295
418,418,300.0
419,419,5217.791475831756
420,420,11276.825819211936
421,421,4205.828196733232
422,422,5484.285850799186
423,423,1212.2518275947991
424,424,801.3733090004166
425,425,623.9445764547745
426,426,485.08786038425023
427,427,13933.03277118791
428,428,2123.712557540035
429,429,7912.490406499472
430,430,5472.587955244298
431,431,14804.981825086714
432,432,2478.485909581288
433,433,4069.796454701073
434,434,567.3683236157717
435,435,3773.728935049293
436,436,2083.023000994819
437,437,1878.27889734314
438,438,6443.922506058727
439,439,300.0
440,440,4470.640216733137
441,441,1678.5962962112358
442,442,596.5187493969547
443,443,300.0
444,444,1362.401925683453
445,445,1703.528788001772
446,446,2675.445879343327
447,447,5944.589557406087
448,448,1272.6563939101916
449,449,2112.1256266044957
450,450,813.6459754641123
451,451,1806.5600743255332
452,452,8148.808141136986
453,453,7681.335954046843
454,454,3807.4716992259446
455,455,5029.6907865844205
456,456,1794.1768925780516
457,457,10730.334389318385
458,458,4484.870414334013
459,459,5495.954713653906
460,460,10432.22428440233
461,461,779.6979689956602
462,462,400.65852620908345
463,463,300.0
464,464,1318.441723584307
465,465,3941.1007773227147
466,466,585.7665065068936
467,467,4043.5877853252487
468,468,4766.567085735591
469,469,1141.8840537168116
470,470,3363.2312476590923
471,471,2627.3052222868187
472,472,2477.9751456869994
473,473,6509.972076342288
474,474,1026.120766926299
475,475,1845.5927394487762
476,476,11954.151569112597
477,477,6374.724503353407
478,478,1684.8920956285706
479,479,9107.690204539173
480,480,492.70958470677806
481,481,5939.591647317029
482,482,10192.745412091717
483,483,13170.161906933457
484,484,2051.5284987059213
485,485,4716.88517089264
486,486,12772.242812753657
487,487,3789.80043802308
488,488,2123.491904636102
489,489,1127.0543488128797
490,490,300.0
491,491,300.0
492,492,5425.820751710693
493,493,9656.395949322192
494,494,2434.5692955614722
495,495,1499.0352239881868
496,496,2010.288718363718
497,497,5653.911916801924
498,498,2299.747638201297
499,499,4273.346728410956
500,500,8477.060986848399
501,501,670.6436312631408
502,502,8326.767339182663
503,503,1507.770614915718
504,504,837.624368954982
505,505,4619.799049070245
506,506,300.0
507,507,4040.404858109802
508,508,2340.19590858499
509,509,1678.4589174017
510,510,1448.896796214771
511,511,594.7527110825044
512,512,300.0
513,513,3954.0526236782075
514,514,3055.905213493734
515,515,11409.074296813957
516,516,5351.536836520789
517,517,7860.844053879182
518,518,1219.571067513447
519,519,2429.8355306778776
520,520,6238.316525105756
521,521,1085.980464176911
522,522,1117.1422202455897
523,523,7377.860301225826
524,524,8917.27672754478
525,525,2453.177601438637
526,526,1206.9068851307275
527,527,2708.6163477985283
528,528,5167.438630439494
529,529,5350.950601185426
530,530,3273.339149760656
531,531,2289.7245158544292
532,532,3913.5116524401383
533,533,8062.827536830646
534,534,2789.3094002125476
535,535,14072.393099703902
536,536,11321.01968501375
537,537,5290.315649945382
538,538,2772.0935026744155
539,539,2633.985636031338
540,540,7150.6623242935875
541,541,8515.975858588079
542,542,300.0
543,543,14435.157497449158
544,544,300.0
545,545,8745.392456824291
546,546,9437.129897732728
547,547,2477.138867745093
548,548,949.0118414331582
549,549,8697.068946440102
550,550,300.0
551,551,1512.4709373278463
552,552,6378.180173853142
553,553,2246.694145808786
554,554,2854.966657815823
555,555,11415.695173111646
556,556,5602.758755085733
557,557,8433.469177351879
558,558,1469.824303861431
559,559,3066.9078055116397
560,560,567.430216216208
561,561,2422.667204029477
562,562,300.0
563,563,4690.75491799647
564,564,6378.577259526875
565,565,2230.7875679300705
566,566,3010.406718369037
567,567,2308.732242743132
568,568,6460.181758085164
569,569,2471.6995162159906
570,570,1903.1991709661916
571,571,4966.043099054865
572,572,11251.637571962116
573,573,17130.940507901636
574,574,5736.070250760413
575,575,300.0
576,576,5120.849686546278
577,577,1747.0140718389462
578,578,386.4998614133583
579,579,2557.8669564100583
580,580,2002.8413288083323
581,581,1460.1726559681397
582,582,1567.688195035792
583,583,300.0
584,584,8995.996164121225
585,585,2107.8679414936814
586,586,300.0
587,587,1165.787316799218
588,588,2621.9928811714376
589,589,2561.1586441352465
590,590,2200.505007053934
591,591,300.0
592,592,952.9141473014865
593,593,300.0
594,594,9204.082708745442
595,595,2093.981716015426
596,596,11105.495594286414
597,597,1076.5411548806132
598,598,1505.0827850070873
599,599,3387.560545259873
600,600,2670.295772617316
601,601,7114.652308103685
602,602,2419.408446741145
603,603,8266.839964247085
604,604,680.4399464815747
605,605,387.50505226622454
606,606,1206.1071755871776
607,607,5714.6644614917495
608,608,2978.1158427426885
609,609,656.2827036447029
610,610,2232.05008344502
611,611,1303.743704663657
612,612,4031.7197315039593
613,613,3709.850611097633
614,614,1489.1226170893815
615,615,300.0
616,616,790.1537835380736
617,617,4237.398245064154
618,618,11089.365074280147
619,619,9219.76424890878
620,620,1060.8642060974512
621,621,856.5317112699731
622,622,975.3494735128138
623,623,2747.917747557312
624,624,5091.050418781705
625,625,11405.565891460155
626,626,300.0
627,627,457.09361413801844
628,628,2040.0194319455445
629,629,2812.5630613711282
630,630,951.9869108535545
631,631,8902.54528406483
632,632,2101.8664000330746
633,633,2034.285892658926
634,634,4413.862065570087
635,635,8592.894359298058
636,636,5058.347805854072
637,637,1818.4085378667553
638,638,13146.985803133572
639,639,5043.99155410933
640,640,7689.227894433387
641,641,300.0
642,642,1259.4218596440737
643,643,4806.956258737724
644,644,300.0
645,645,1281.1006052420303
646,646,2645.995892056939
647,647,2206.710020535059
648,648,5627.318409635402
649,649,2404.451152378451
650,650,3314.036389051146
651,651,14494.921460132155
652,652,545.5568648356061
653,653,1937.1664274243408
654,654,892.802216840154
655,655,14436.285755193447
656,656,2609.6699036850973
657,657,597.2411144475504
658,658,862.8191251478306
659,659,973.8926705070576
660,660,3797.0882520679556
661,661,1687.96058431761
662,662,4925.363017486858
663,663,952.7730759222281
664,664,300.0
665,665,1072.015915458957
666,666,6127.045520628248
667,667,4220.8705753224995
668,668,12822.256620570963
669,669,10937.427338961672
670,670,1118.9766955168943
671,671,15180.392054348335
672,672,1080.726080608822
673,673,2299.677385941223
674,674,1775.649154279343
675,675,6396.375192768267
676,676,3929.949207712147
677,677,2155.65267930041
678,678,300.0
679,679,660.5584021176087
680,680,300.0
681,681,9165.256216451158
682,682,2658.899455771238
683,683,1144.770034116305
684,684,3320.19229576349
685,685,300.0
686,686,1486.1839907902902
687,687,3299.9332302883927
688,688,300.0
689,689,14198.131413256287
690,690,3432.5368134670452
691,691,684.7883774330153
692,692,1453.0647518633405
693,693,6845.379101051654
694,694,6801.002646791157
695,695,13495.53220505058
696,696,482.19376523215533
697,697,3795.26471241934
698,698,805.0171476356395
699,699,1539.052378262409
700,700,1440.9458890422397
701,701,3108.0258379314187
702,702,300.0
703,703,2967.8108272522654
704,704,4595.659539895494
705,705,931.714866076934
706,706,300.0
707,707,6182.370733970146
708,708,1158.6514987079963
709,709,323.82545125793104
710,710,6160.758187475329
711,711,5813.601276056854
712,712,592.5167328741882
713,713,1302.2264977149275
714,714,300.0
715,715,443.4294974768809
716,716,2081.0008554587985
717,717,7057.701447121966
718,718,14286.88343283329
719,719,8851.892280785869
720,720,9482.436334868331
721,721,4875.965720705384
722,722,300.0
723,723,2622.84854122943
724,724,2983.5045878857964
725,725,5218.714216882043
726,726,1559.9065972985004
727,727,300.0
728,728,1909.9839247504206
729,729,9185.58061380692
730,730,11881.275076408047
731,731,2647.3899592953144
732,732,909.0227004102203
733,733,4518.925855908317
734,734,5211.553814619689
735,735,10275.887738033583
736,736,6401.795501285929
737,737,2542.4976573019917
738,738,394.1920756452405
739,739,5479.526943349066
740,740,2889.170530561866
741,741,6085.548595039639
742,742,5069.199565518989
743,743,372.3710889914869
744,744,10404.158645618623
745,745,15232.294156563166
746,746,300.0
747,747,1449.4192006321018
748,748,2216.038236328213
749,749,702.4151283297838
750,750,773.5301787225048
751,751,2433.956060608359
752,752,6119.3137564923345
753,753,3776.022463242515
754,754,450.88343298936843
755,755,3897.2248337098945
756,756,9605.232796462888
757,757,2357.1457436032388
758,758,3145.147399698378
759,759,8964.637936966286
760,760,9068.610497648531
761,761,2169.7854840103555
762,762,1329.4263384867218
763,763,2245.670635053053
764,764,5272.24544924805
765,765,2482.507700276086
766,766,6558.078035609678
767,767,4539.037570319269
768,768,1592.3849408127635
769,769,300.0
770,770,5468.236149535689
771,771,300.0
772,772,1200.2280281342273
773,773,675.102038783732
774,774,4280.340308052085
775,775,4959.769393603317
776,776,1534.1438646333404
777,777,1818.792856916495
778,778,7207.124240058399
779,779,6854.70486802218
780,780,7122.518004991814
781,781,5815.899745321411
782,782,848.9493958372118
783,783,5009.283603255033
784,784,783.844320915869
785,785,2426.8075518092164
786,786,418.7404141784782
787,787,5347.721733195067
788,788,2398.7480513708206
789,789,436.6473583016859
790,790,4965.53502912365
791,791,1564.9691703731162
792,792,5352.236384520337
793,793,300.0
794,794,1596.9008254510268
795,795,5703.443952301175
796,796,3306.45427994453
797,797,6148.053127356019
798,798,13170.890695442413
799,799,300.0
800,800,300.0
801,801,1682.1722977570962
802,802,641.2818638619528
803,803,13756.555034465031
804,804,583.0280084243927
805,805,1694.3830501774783
806,806,2214.8775903683695
807,807,2472.896477915123
808,808,753.6814328910273
809,809,300.0
810,810,619.6423674154325
811,811,4751.099504372735
812,812,300.0
813,813,2511.6188685882844
814,814,1246.875864518509
815,815,6637.609431814617
816,816,5591.0863440970425
817,817,6339.117468132457
818,818,1779.940773836185
819,819,300.0
820,820,5475.6275965690875
821,821,1759.8592627105436
822,822,4563.951608738698
823,823,4066.148085485851
824,824,407.837983985135
825,825,1443.2977263937873
826,826,507.7597738610307
827,827,1562.909437552468
828,828,5769.274913455023
829,829,4195.662372966939
830,830,2473.072424177619
831,831,5223.360292989828
832,832,775.2871166798209
833,833,2895.4986847606906
834,834,5657.312915260105
835,835,10851.818902136083
836,836,300.0
837,837,5832.058436815958
838,838,1903.3958030319059
839,839,7155.290196036631
840,840,1325.5462556281982
841,841,2549.648305492714
842,842,499.6404508424107
843,843,894.3733683939149
844,844,2363.253655937782
845,845,6923.943524040686
846,846,1571.4560327881477
847,847,2613.2403068509757
848,848,13947.730390910161
849,849,300.0
850,850,1637.6115885714446
851,851,10651.99770612451
852,852,300.0
853,853,300.0
854,854,5463.465456900296
855,855,2111.053102746116
856,856,687.8929003558992
857,857,911.3629506958091
858,858,1068.085156236852
859,859,6040.925583306115
860,860,10656.677486722743
861,861,2231.413456741494
862,862,2187.9031469698407
863,863,1208.1089384051616
864,864,300.0
865,865,1141.1954470905348
866,866,2868.108248949349
867,867,1054.7314236830966
868,868,9060.161650305909
869,869,3159.3955436906067
870,870,2129.5796703726455
871,871,1431.227875798244
872,872,12782.856227025297
873,873,2163.9525222307793
874,874,698.858699558838
875,875,2135.5240218884355
876,876,1778.5605223354542
877,877,981.560672289243
878,878,2543.685626075042
879,879,9847.172308963805
880,880,3148.072194711911
881,881,4815.22926370875
882,882,6063.990961959467
883,883,1085.9709878811668
884,884,3522.3190398712195
885,885,6694.091346923042
886,886,791.8065804572661
887,887,300.0
888,888,589.954221847684
889,889,1628.8669851733853
890,890,8238.641267614394
891,891,896.1170601981348
892,892,2649.048340459295
893,893,1156.340804107906
894,894,5281.300989017669
895,895,300.0
896,896,4059.160396112621
897,897,1381.6221311323795
898,898,300.0
899,899,4444.657245031893
900,900,4332.181129109198
901,901,548.6814245006112
902,902,5556.210321902738
903,903,300.0
904,904,1607.606652542077
905,905,1268.6032163717941
906,906,3700.145043787932
907,907,2329.563098367896
908,908,4198.553643889765
909,909,9405.034704153226
910,910,6110.218383636144
911,911,874.885121898013
912,912,10413.830022977027
913,913,8074.085222311856
914,914,1892.6969974485005
915,915,10725.868643882533
916,916,8298.35457135339
917,917,13446.583472800488
918,918,6800.373255531187
919,919,300.0
920,920,613.841080518861
921,921,4260.447345367243
922,922,4547.117506537159
923,923,300.0
924,924,16281.824469378174
925,925,3678.409932282251
926,926,7190.38197214023
927,927,941.12554362212
928,928,4028.076218888814
929,929,1420.2265499511495
930,930,3576.7207990954425
931,931,4003.880927826955
932,932,1159.2454217036284
933,933,4488.8119865250965
934,934,4960.621804877315
935,935,1106.404973473585
936,936,1416.737462347108
937,937,952.7734967859465
938,938,4060.2170944232403
939,939,300.0
940,940,6446.225447411007
941,941,4752.228677795176
942,942,1624.912590855492
943,943,896.4611628422595
944,944,300.0
945,945,5054.068314939783
946,946,629.0246789851153
947,947,783.7453658998093
948,948,10315.278277692802
949,949,9551.773518021282
950,950,300.0
951,951,300.0
952,952,3218.8789566061023
953,953,897.6991253063416
954,954,300.0
955,955,6493.003226846833
956,956,4915.130671360811
957,957,8396.92976084267
958,958,2485.629473195315
959,959,1479.7182741704096
960,960,2285.3382953917867
961,961,6824.764690468126
962,962,556.7285983971674
963,963,2615.9105469384367
964,964,1077.9264186655591
965,965,8239.763675361392
966,966,3566.390739955649
967,967,5643.368379587537
968,968,7276.667776541666
969,969,5409.9409976195
970,970,10454.315723290609
971,971,2793.9475457060425
972,972,13424.802199755974
973,973,1571.1768397747878
974,974,4288.0008427366665
975,975,1033.0661215857199
976,976,2035.1575850502343
977,977,5580.08217742934
978,978,2305.587834813643
979,979,2642.0934678999984
980,980,9203.236342755814
981,981,300.0
982,982,2440.557689078964
983,983,300.0
984,984,3735.6274558392715
985,985,16974.33546424873
986,986,2985.8685530546663
987,987,427.25579333939686
988,988,1850.7624741131012
989,989,2074.3336460206738
990,990,3279.7711364653674
991,991,2293.9596284489303
992,992,2202.215857355215
993,993,930.165018475856
994,994,4511.50009668155
995,995,1553.1148174883692
996,996,309.5028799281786
997,997,1291.4497617760244
998,998,1516.5843502550492
999,999,300.0
1000,1000,5277.780559714076
1001,1001,7903.534421305312
1002,1002,1713.977326119069
1003,1003,2228.5748926975048
1004,1004,3309.646619817454
1005,1005,300.0
1006,1006,668.8883507088472
1007,1007,4683.5020845424115
1008,1008,300.0
1009,1009,3135.9706804540465
1010,1010,7206.505281940423
1011,1011,1513.2036837822154
1012,1012,300.0
1013,1013,6848.639411082351
1014,1014,6726.208927154794
1015,1015,492.8481057336817
1016,1016,7493.317110235823
1017,1017,1364.7555844964122
1018,1018,4782.039694863578
1019,1019,5483.4049561943575
1020,1020,9436.526555861947
1021,1021,1732.7098809421473
1022,1022,1033.1358832409255
1023,1023,2214.9554746377785
1024,1024,300.0
1025,1025,15749.887839057536
1026,1026,1308.265730433914
1027,1027,3697.3723470377054
1028,1028,675.9367784752294
1029,1029,1991.6659086017007
1030,1030,300.0
1031,1031,1250.0736670561673
1032,1032,5380.126659266397
1033,1033,4575.821651905526
1034,1034,300.0
1035,1035,2357.986292016381
1036,1036,300.0
1037,1037,6563.005485265518
1038,1038,454.02324216979605
1039,1039,11066.091856201729
1040,1040,10088.49477738236
1041,1041,1138.084809141264
1042,1042,10312.787131321273
1043,1043,4362.078336671444
1044,1044,9817.951078927428
1045,1045,300.0
1046,1046,6783.528757958686
1047,1047,905.6542846246066
1048,1048,300.0
1049,1049,1289.6181988180788
1050,1050,6020.942062093603
1051,1051,3896.293396254262
1052,1052,3821.506247976561
1053,1053,10279.565579010006
1054,1054,10350.322353669291
1055,1055,6321.730544242598
1056,1056,15134.460271725879
1057,1057,5302.022347311189
1058,1058,1970.5083181038203
1059,1059,9956.291059530222
1060,1060,1642.529820590068
1061,1061,2021.4395849192147
1062,1062,7016.09109919074
1063,1063,5488.612341747981
1064,1064,1158.6524480433673
1065,1065,13461.504443717278
1066,1066,6495.029550198815
1067,1067,513.1827621771131
1068,1068,1318.5551596901723
1069,1069,13380.524216686668
1070,1070,300.0
1071,1071,6936.874319462328
1072,1072,1149.318934026634
1073,1073,2146.3492272415538
1074,1074,6593.390893069805
1075,1075,1221.0764583827104
1076,1076,300.0
1077,1077,11220.127827370296
1078,1078,1669.398851930049
1079,1079,1474.8281191390035
1080,1080,2074.2384509849207
1081,1081,5903.991262625939
1082,1082,9291.843484681136
1083,1083,6452.010292001538
1084,1084,459.5358931517635
1085,1085,746.8088363461347
1086,1086,11014.325325502106
1087,1087,4437.811431674185
1088,1088,1214.5449162822129
1089,1089,14490.158600568198
1090,1090,6576.04615899985
1091,1091,6291.396694830879
1092,1092,4382.635976284627
1093,1093,300.0
1094,1094,5247.281061423133
1095,1095,13087.912459334386
1096,1096,300.0
1097,1097,5953.654068120632
1098,1098,300.0
1099,1099,3029.7234034726694
1100,1100,551.5753781750395
1101,1101,314.63957662327675
1102,1102,694.9426167622873
1103,1103,13913.918081689459
1104,1104,410.38940039781073
1105,1105,300.0
1106,1106,608.0169472150387
1107,1107,2604.9894022644744
1108,1108,2111.335581639263
1109,1109,3974.443202876422
1110,1110,2366.754461291543
1111,1111,13375.967798063371
1112,1112,2774.4914457365758
1113,1113,2662.6176023460903
1114,1114,10378.271695861617
1115,1115,300.0
1116,1116,2623.735200561378
1117,1117,7306.394155305668
1118,1118,3097.7183187704004
1119,1119,2282.4140789626504
1120,1120,5184.123510748608
1121,1121,3746.520203959814
1122,1122,429.0429761256687
1123,1123,2094.2202164784294
1124,1124,587.4117038401605
1125,1125,721.2900055356013
1126,1126,6764.268970464333
1127,1127,1066.6530335519737
1128,1128,902.3610681758869
1129,1129,13071.601851782976
1130,1130,4767.497426694666
1131,1131,4922.184223157085
1132,1132,8260.733242103766
1133,1133,2734.2372022942773
1134,1134,300.0
1135,1135,300.0
1136,1136,918.4527747965121
1137,1137,872.4186491217197
1138,1138,300.0
1139,1139,300.0
1140,1140,300.0
1141,1141,1070.2797322175952
1142,1142,1697.835641261714
1143,1143,5458.063115981059
1144,1144,1066.4070881787316
1145,1145,3136.939304966561
1146,1146,2529.0759049374183
1147,1147,6750.541217665701
1148,1148,7348.973720043441
1149,1149,13967.31261785265
1150,1150,499.7704560392208
1151,1151,6700.231252433941
1152,1152,6482.779725734963
1153,1153,3635.4998974585296
1154,1154,1126.076967532506
1155,1155,9958.056300449338
1156,1156,3642.2775199152948
